zpid,id,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,list,relaxed,info6String,brokerName,carouselPhotos,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,source,ingestion_timestamp
90137364,90137364,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0ed6ab0331cc19d146bbac7571c7319f-p_e.jpg,True,https://www.zillow.com/homedetails/690-Tremont-St-APT-2-Boston-MA-02118/90137364_zpid/,FOR_SALE,Condo for sale,$,"$525,000",525000,"690 Tremont St APT 2, Boston, MA 02118",690 Tremont St APT 2,Boston,MA,02118,False,1,1,371,"{'latitude': 42.34086, 'longitude': -71.076935}",False,"{'type': 'PERSONALIZED_HOME_INSIGHT', 'text': 'Air conditioning'}","{'homeInfo': {'zpid': 90137364, 'streetAddress': '690 Tremont St APT 2', 'zipcode': '02118', 'city': 'Boston', 'state': 'MA', 'latitude': 42.34086, 'longitude': -71.076935, 'price': 525000, 'bathrooms': 1, 'bedrooms': 1, 'livingArea': 371, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 13, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 524500, 'rentZestimate': 2475, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 525000, 'timeOnZillow': 1128768000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 466100, 'unit': 'Apt 2', 'lotAreaValue': 371, 'lotAreaUnit': 'sqft', 'isShowcaseListing': False}}",False,False,False,ForSale,For Sale (Broker),524500.0,False,False,False,True,True,False,False,True,False,Less Arnold,Compass,"[{'url': 'https://photos.zillowstatic.com/fp/0ed6ab0331cc19d146bbac7571c7319f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6e8ae6c12689363c4759672a28cb7d00-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4a0702b425b116c31fb7969291618b13-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0050f0cd3a0dbb564977b34be901f793-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9a04f531b2d1bb723c0b3f74babc5ee2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/535a273393e4ba56412f306a777a0aec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f126ea96335fbf5b8c737833f8c44edd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a9fb7414a2cba1caf857b3eec7166984-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d685e982b31f0ea755c91c8d35fed356-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/69e6f4a222c001a272de60be3acfbb55-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e14509db4cd9d490202ced6ea8485dfa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f155972ee5d788dcfda11f3ceade293e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5eaf3a825684ed580748c5dad9598bb8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8c3f0059f204626778c4ee6e48426196-p_e.jpg'}]",,,,,zillow,2024-04-23 21:32:48
90137463,90137463,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c379b8e295869909d5aee8bb80448f22-p_e.jpg,True,https://www.zillow.com/homedetails/90-Wareham-St-UNIT-511-Boston-MA-02118/90137463_zpid/,FOR_SALE,Condo for sale,$,"$649,900",649900,"90 Wareham St UNIT 511, Boston, MA 02118",90 Wareham St UNIT 511,Boston,MA,02118,False,1,1,780,"{'latitude': 42.33873, 'longitude': -71.066574}",False,"{'type': 'PERSONALIZED_HOME_INSIGHT', 'text': 'Exposed brick'}","{'homeInfo': {'zpid': 90137463, 'streetAddress': '90 Wareham St UNIT 511', 'zipcode': '02118', 'city': 'Boston', 'state': 'MA', 'latitude': 42.33873, 'longitude': -71.066574, 'price': 649900, 'bathrooms': 1, 'bedrooms': 1, 'livingArea': 780, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 19, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 637700, 'rentZestimate': 3207, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 649900, 'timeOnZillow': 1647168000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 639300, 'unit': 'Unit 511', 'lotAreaValue': 0, 'lotAreaUnit': 'sqft', 'isShowcaseListing': False}}",False,False,False,ForSale,For Sale (Broker),637700.0,False,False,False,True,False,False,False,True,False,,,"[{'url': 'https://photos.zillowstatic.com/fp/c379b8e295869909d5aee8bb80448f22-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6d641d43cc0c65e9b91fd06b099c2bef-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/71875353e6a4be43ac81804e01c24e85-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/148e1ed6f2b0419935b31cccc27e6ccd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/93b89e20d9eb41b99cd3d716498a4ccd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/23f966d5bfecb06db2d100c6787d8a4f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/666c6075abbd66d634ecc387e96ce664-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/12e517046589eaed59e072193800aae0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/119c0583d40583e9af5c1348b884018f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c20088faf7f3cda177414586603cf150-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c76c30d10ce1ea8911bd7b607f034839-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/24aefcdb611728e082fd3900a43fab27-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/09c1a446c61bf6e97c610136049d268b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/559b9a1b7e6c91f2bc737ef3729803fa-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d5d9e248819a464640d240cc3b0b4e85-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b315de156bf4a0b83b3f4eb70a7836c6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1d005002a9c446b7bfbebfc3fc518404-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/9cbd708b1cc055074b9d8368f3008348-p_e.jpg'}]",,,,,zillow,2024-04-23 21:32:48
81855938,81855938,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/86cfc35769d3561fac327985b1d81b51-p_e.jpg,True,https://www.zillow.com/homedetails/35-Fay-St-UNIT-209-Boston-MA-02118/81855938_zpid/,FOR_SALE,Condo for sale,$,"$575,000",575000,"35 Fay St UNIT 209, Boston, MA 02118",35 Fay St UNIT 209,Boston,MA,02118,False,0,1,639,"{'latitude': 42.34317, 'longitude': -71.065186}",False,"{'type': 'PRICE_REDUCTION', 'text': '$50,000 (Apr 19)'}","{'homeInfo': {'zpid': 81855938, 'streetAddress': '35 Fay St UNIT 209', 'zipcode': '02118', 'city': 'Boston', 'state': 'MA', 'latitude': 42.34317, 'longitude': -71.065186, 'price': 575000, 'datePriceChanged': 1713510000000, 'bathrooms': 1, 'bedrooms': 0, 'livingArea': 639, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 20, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 571000, 'rentZestimate': 2835, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$50,000 (Apr 19)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 575000, 'priceChange': -50000, 'timeOnZillow': 1733568000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 620800, 'unit': 'Unit 209', 'lotAreaValue': 639, 'lotAreaUnit': 'sqft', 'isShowcaseListing': False}}",True,False,False,ForSale,For Sale (Broker),571000.0,False,False,False,True,True,False,False,True,False,Steven Cohen Team,Keller Williams Realty Boston-Metro | Back Bay,"[{'url': 'https://photos.zillowstatic.com/fp/86cfc35769d3561fac327985b1d81b51-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/952d920167f3fb3973fbc716231463b0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0e0b7e7a8fd947d3f067589c3f2ee6a0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/99a163214982baafb4447dcc389a12fb-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d9b4deaedcf80105eb85cafda209a1d6-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a32f31d39ffe78c25cb4b7fc99f9874b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f731a8fa5f991124635f04c47a9128f3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2e3fb6d948bf880f7695ce55112fc4b3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c78df74e776f9eb8abec8c49e1dc01e3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4a43617410b418777b4d4de3965adfff-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/134be03c0eb0a586d4e8e1a34a29f84b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d2a2fc1da9e61430e148b9edcf4784c4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/94b17d94aba765e8e8b34011d7d7c518-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bac7a6b2627a78743d6cf3a0b243a065-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/d51af981ff5a6370610cda37fc1effb7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ace45131adc9163703121d26665004ca-p_e.jpg'}]",,,,,zillow,2024-04-23 21:32:48
71505125,71505125,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/42c10c15c3c7616bbc7a49666bb45afd-p_e.jpg,True,https://www.zillow.com/homedetails/469-Shawmut-Ave-APT-4-Boston-MA-02118/71505125_zpid/,FOR_SALE,Condo for sale,$,"$625,000",625000,"469 Shawmut Ave APT 4, Boston, MA 02118",469 Shawmut Ave APT 4,Boston,MA,02118,False,1,1,577,"{'latitude': 42.338993, 'longitude': -71.07582}",False,"{'type': 'PERSONALIZED_HOME_INSIGHT', 'text': 'Shared laundry'}","{'homeInfo': {'zpid': 71505125, 'streetAddress': '469 Shawmut Ave APT 4', 'zipcode': '02118', 'city': 'Boston', 'state': 'MA', 'latitude': 42.338993, 'longitude': -71.07582, 'price': 625000, 'bathrooms': 1, 'bedrooms': 1, 'livingArea': 577, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 16, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 621200, 'rentZestimate': 2999, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 625000, 'timeOnZillow': 1387968000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 558900, 'unit': 'Apt 4', 'lotAreaValue': 577, 'lotAreaUnit': 'sqft', 'isShowcaseListing': False}}",False,False,False,ForSale,For Sale (Broker),621200.0,False,False,False,True,True,False,False,True,False,Stephen McCarthy,William Raveis R.E. & Home Services,"[{'url': 'https://photos.zillowstatic.com/fp/42c10c15c3c7616bbc7a49666bb45afd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/84bdb03e97787421a1bccfa1103a7b7e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/81ead83d330678e39599102c035c7fd0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e3871d67e787d89862a1d55cff4a2e0e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/dd76f612929de0300ebfc34e84e84ab9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/8443c5a5c300a6d9b7ad9f496e483d41-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/346619dd81ae2ce7d4a7aaa1837c59f3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ea25433d727bb553e2c9c29c5e1b780a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/50dae9b6eceef6f399db61022b9c7602-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/edd64351d331d00dc575825f8af60ae8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/73b6b95021fe6fdd547a37a8ff07321c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/549dc2d1b3f47dfcd7c3e24e983b7c44-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4b88df13695ce11b0373d0bf35ad0b18-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/3eb2c897dcc77c93ddaf54e0f090207d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/366e515fe6d3096806bc4af1c6a5c1c5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/031350e37e27fcf2a08db1a9f0aaf09a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7703e7c4fef3246b2e24fe191ba18c59-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/04fe69d383e22f9bd053b4b18f0597ba-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f2752152f130dd1d5048aeb8c1582e3e-p_e.jpg'}]",,,,,zillow,2024-04-23 21:32:48
81856562,81856562,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8dbe0609313b535a94d8f848b884a482-p_e.jpg,True,https://www.zillow.com/homedetails/35-Fay-St-UNIT-607-Boston-MA-02118/81856562_zpid/,FOR_SALE,Condo for sale,$,"$649,000",649000,"35 Fay St UNIT 607, Boston, MA 02118",35 Fay St UNIT 607,Boston,MA,02118,False,1,1,740,"{'latitude': 42.34317, 'longitude': -71.065186}",False,"{'type': 'PRICE_REDUCTION', 'text': '$36,000 (Apr 18)'}","{'homeInfo': {'zpid': 81856562, 'streetAddress': '35 Fay St UNIT 607', 'zipcode': '02118', 'city': 'Boston', 'state': 'MA', 'latitude': 42.34317, 'longitude': -71.065186, 'price': 649000, 'datePriceChanged': 1713423600000, 'bathrooms': 1, 'bedrooms': 1, 'livingArea': 740, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 61, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 631700, 'rentZestimate': 3499, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$36,000 (Apr 18)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 649000, 'priceChange': -36000, 'timeOnZillow': 5275968000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 621000, 'unit': 'Unit 607', 'lotAreaValue': 740, 'lotAreaUnit': 'sqft', 'isShowcaseListing': False}}",True,False,False,ForSale,For Sale (Broker),631700.0,False,False,False,True,True,False,False,True,False,Megan McGough,William Raveis R. E. & Home Services,"[{'url': 'https://photos.zillowstatic.com/fp/8dbe0609313b535a94d8f848b884a482-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4dbd6d26310a4ca8b53175f869f810fd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a8b3e9e1af449d1b94634e9d7d0423b3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/24c8b63d430454a1b4f61fc4588a277c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/bb5c8a376e7fd56e003d0ece635b6bcf-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ca2ba1f73712dda29074ad7ba16b8fee-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c60f175f02c2e59e5ad537bb702ac9ef-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/56bbfdd798783f2c25d2b37111fdc77b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a2c5706a05cfcb8d6d79ab79cc162086-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/45b0867cf86429f648b07f7c6924d5cd-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b9b38ac32702cefeb4f4a6958a813aec-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/23cb28c8546a269e4d9da285164f06a1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2daa1180d3495c33355de247d9a3b45f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/616974dec789de8364ba1f0acab98179-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e61999d07cd560c31974f19db7606dd9-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/0db70ccb79991ea26aa806bb95970c0c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/66615832f43c6cb624ab31c2893b64e5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/386e69bd077e5fe8505c25a007fa74f4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7d882452f30cdd74aee8901d91a8b21b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/fd90bd1db43c3df984ee0d46fd10314a-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e32327dfda9966f6fbf2151facaed308-p_e.jpg'}]",,,,,zillow,2024-04-23 21:32:48
59183023,59183023,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c436662d51a09f5db1dd372f3798a32d-p_e.jpg,True,https://www.zillow.com/homedetails/549-Columbus-Ave-APT-6-Boston-MA-02118/59183023_zpid/,FOR_SALE,Condo for sale,$,"$599,000",599000,"549 Columbus Ave APT 6, Boston, MA 02118",549 Columbus Ave APT 6,Boston,MA,02118,False,1,1,439,"{'latitude': 42.341557, 'longitude': -71.08095}",False,"{'type': 'PRICE_REDUCTION', 'text': '$6,000 (Apr 5)'}","{'homeInfo': {'zpid': 59183023, 'streetAddress': '549 Columbus Ave APT 6', 'zipcode': '02118', 'city': 'Boston', 'state': 'MA', 'latitude': 42.341557, 'longitude': -71.08095, 'price': 599000, 'datePriceChanged': 1712300400000, 'bathrooms': 1, 'bedrooms': 1, 'livingArea': 439, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': 74, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 580900, 'rentZestimate': 2535, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$6,000 (Apr 5)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 599000, 'priceChange': -6000, 'timeOnZillow': 6399168000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 515100, 'unit': 'Apt 6', 'lotAreaValue': 439, 'lotAreaUnit': 'sqft', 'isShowcaseListing': False}}",False,False,False,ForSale,For Sale (Broker),580900.0,False,False,False,True,True,False,False,True,False,Patrick Reagan,Boston City Properties,"[{'url': 'https://photos.zillowstatic.com/fp/c436662d51a09f5db1dd372f3798a32d-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e7f874a4242fdb011e167f01bec5fff1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/a1ad19a14eaeed477bb44057a6c1ac71-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f9bdcf9d6c868a8c5d2d2df7d52d42c8-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b463b9fbc1cfb5cc1dc80a0506d7e9f2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/5fa443ad0677fdf9512c97334864978f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c284bb1013e4efbe1a24c535948091f3-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/6ede4d6ff43e86d0d88dd401f345cdea-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/e560234d4aa8be6ea4896bc5e3caea9b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/211f2a1b75fc4eadc3d93d1d8a1ca154-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/669c500d9730de6f66a51a919e5f21db-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/67cac0447412045b13b65d025bfbd79c-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/899a81456baeeed087c80e79cc70b13e-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/095ed1f4dab38fcea3dc6c1965a629d7-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/04a02d2f3cae4166208da6219fd3b1d4-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/c1a62f732dcf8c34e0fd32ddf2d56b04-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/48c2700600a01b2e7cea88ee3f5fcf75-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/4ce20413993088ff4724d2caa6055b18-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7296248bd141329cb481b6b96765f268-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/aad2f4846f0b113500c49aede154afd2-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/83f7b73f7ba58184bd856ee1e1289d0b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/46f5a973d64c0ecba669cb53ec5fdf03-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/7f70e68bca401f3dafefeb38d891b20b-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/f5fd73ad699f6fceaf311372cfb5a8b5-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/b4aca955362c535d4e89615fe89101b1-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/1be2e3279464300a1163728a2dca8ef0-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/2de12ccd9b4e604342b76056cd3bc40f-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/24dfe91c243a24c97dca675ee334e118-p_e.jpg'}, {'url': 'https://photos.zillowstatic.com/fp/ace264f0ddb5e376dcf5da87b79fb833-p_e.jpg'}]",,,,,zillow,2024-04-23 21:32:48
